# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
21

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,FuselageGeom,0,ZQCTGKKFUH,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,16,17
# x,y,z,u,w
5.030672514798265743e-02, 5.557532349149251621e-03, -9.987183523091350823e-01, 6.306028350715820515e-04
3.428039942060956413e-02, 5.932314813611133490e-03, -9.993946477025559272e-01, 6.306478657876818036e-04
1.037539627817142887e-02, 6.007325307789377310e-03, -9.999281290146394552e-01, 5.815838229829892571e-04
-1.146393520010673475e-02, 6.023732174959702500e-03, -9.999161429041997229e-01, 4.975087013601253803e-04
-4.044090602929949901e-02, 5.366046826799364400e-03, -9.991675228213644511e-01, 3.987697231347222312e-04
-8.931961887550608770e-02, 4.140394080550969906e-03, -9.959944090308902043e-01, 3.033276094271439944e-04
-1.708947209641646925e-01, 2.809323369081173898e-03, -9.852852896744112021e-01, 2.216662335097496783e-04
-3.298442173280375922e-01, 1.640170596489495857e-03, -9.440339517918137080e-01, 1.570505876010180771e-04
-7.567626311261655969e-01, 7.228449787172861905e-04, -6.536893739584112017e-01, 1.050711979781988143e-04
-8.653386330303660667e-01, -6.745115220258054295e-04, 5.011871858091986320e-01, 1.061166850504635792e-04
-4.898736624203336443e-01, -1.566563245454477473e-03, 8.717920283797545578e-01, 1.587006988410993641e-04
-3.236417089604698427e-01, -2.731716799213289651e-03, 9.461757669399886161e-01, 2.239555492913685949e-04
-2.181901480273006622e-01, -4.077081571530980289e-03, 9.758977593527323746e-01, 3.064296343679497612e-04
-1.324137809540210931e-01, -5.335067568067983039e-03, 9.911801691254242819e-01, 4.028328257372848584e-04
-5.371741568885372853e-02, -6.044222086637634703e-03, 9.985378844245612617e-01, 5.025877277707442537e-04
1.166811644300207174e-02, -5.974950381820368431e-03, 9.999140738216496516e-01, 5.876343971373616977e-04
5.001151846280416091e-02, -5.926957785198455793e-03, 9.987310544848683191e-01, 6.372268917304469305e-04
7.980799567304791564e-02, -5.558055177904907065e-03, 9.967947591401602470e-01, 6.371879077139883888e-04
1.030634156882646174e-01, -4.889573534560564573e-03, 9.946627691923117798e-01, 5.875413737531397836e-04
1.211979239747402459e-01, -4.007789542885021976e-03, 9.926202702177671089e-01, 5.026368849982753911e-04
1.353507364346663855e-01, -3.051393936950726974e-03, 9.907930496030112888e-01, 4.031572697421657945e-04
1.462806951803538313e-01, -2.149769362430133807e-03, 9.892407880335508663e-01, 3.069758279935208274e-04
1.545833030081303905e-01, -1.383030742828284063e-03, 9.879787900846156434e-01, 2.246096181223376743e-04
1.607209926879055728e-01, -7.781289382611505240e-04, 9.869995729607837776e-01, 1.595972196073329799e-04
1.651138856335707117e-01, -3.257926973566498976e-04, 9.862744540086711975e-01, 1.110560856814267179e-04
9.827447294491552243e-02, 3.252094397294248793e-04, -9.951592948901293312e-01, 1.100920907576911326e-04
9.614503437534518970e-02, 7.766570626042718518e-04, -9.953670323899476147e-01, 1.582105640188630452e-04
9.322534983921665352e-02, 1.380256416650998052e-03, -9.956440774893305923e-01, 2.226554207598958261e-04
8.938433342111043456e-02, 2.145253348325715237e-03, -9.959948989964432231e-01, 3.043003509166878218e-04
8.443194294196819383e-02, 3.044913643819162265e-03, -9.964245959990880586e-01, 3.996367182221157669e-04
7.793384377702022858e-02, 3.999900800342509090e-03, -9.969505086952543671e-01, 4.982376781836671091e-04
6.906985628786777021e-02, 4.881600854821578801e-03, -9.975998821799586525e-01, 5.823894732451561675e-04
5.630958632170015438e-02, 5.553108965395838967e-03, -9.983979133938017947e-01, 6.315926884016354395e-04
3.756922969597821516e-02, 5.929644988624778804e-03, -9.992764343715706543e-01, 6.316287115216083058e-04
1.093957379569003574e-02, 6.006863448965416366e-03, -9.999221186255828897e-01, 5.824838419684669113e-04
-1.924843612785976515e-02, 6.028886612021632820e-03, -9.997965544213737177e-01, 4.982904915241468790e-04
-5.842015776664365861e-02, 5.377184788942238058e-03, -9.982776021980389602e-01, 3.994457218102905830e-04
-1.150708591411237491e-01, 4.154105574868794878e-03, -9.933485998295846775e-01, 3.038932965583551965e-04
-2.020781748317826421e-01, 2.822282060726699886e-03, -9.793653281491156992e-01, 2.221155342029545196e-04
-3.636446440468487640e-01, 1.648716174344678825e-03, -9.315362873184367398e-01, 1.573872240780344370e-04
-7.817903600327335001e-01, 7.207134346224410059e-04, -6.235409477588732541e-01, 1.053010391651693176e-04
-8.465376405367441848e-01, -6.760673170898694748e-04, 5.323284381727740877e-01, 1.059426096559157673e-04
-4.594678306018998293e-01, -1.558451599375862504e-03, 8.881930442592963493e-01, 1.583868448558734638e-04
-2.937721368970709346e-01, -2.718805239007869839e-03, 9.558716125510793304e-01, 2.234900228778440316e-04
-1.925619700635181897e-01, -4.062355983441238300e-03, 9.812764059882009837e-01, 3.057488010486396389e-04
-1.138345958269565972e-01, -5.321598251121778186e-03, 9.934854630969529588e-01, 4.018744683166661897e-04
-4.486119110548542066e-02, -6.036341063159893737e-03, 9.989749927396411877e-01, 5.013310846224254286e-04
1.161303455947579853e-02, -5.975019519127185499e-03, 9.999147146482375570e-01, 5.861143073141830999e-04
4.697305959732466646e-02, -5.930634108289823021e-03, 9.988785508014175196e-01, 6.355767827622433707e-04
7.400155333335192709e-02, -5.564333304636150807e-03, 9.972426025291569740e-01, 6.355444924868588422e-04
9.463723008797171599e-02, -4.897165855615333990e-03, 9.954997802349625502e-01, 5.860359855047257271e-04
1.104637345406986326e-01, -4.015334537981605188e-03, 9.938720442994009030e-01, 5.013592767259124165e-04
1.227135627094624454e-01, -3.057895206196022207e-03, 9.924374190869965640e-01, 4.021411759364405033e-04
1.321603601370147374e-01, -2.154742644935643374e-03, 9.912260066667886171e-01, 3.062079830720843671e-04
1.393576736754090217e-01, -1.386414135923286391e-03, 9.902411406539428640e-01, 2.240514105030103954e-04
1.446992140859337805e-01, -7.801066521236143603e-04, 9.894753806318399292e-01, 1.592025762614503940e-04
1.485326692702722273e-01, -3.266425430364564941e-04, 9.889074473701252588e-01, 1.107824787578738104e-04
1.150108672393199416e-01, 3.245205819048449644e-04, -9.933641805014168380e-01, 1.103103228641198177e-04
1.123139430016156098e-01, 7.750658178655864738e-04, -9.936724699217583945e-01, 1.585195790641539182e-04
1.085887860057497267e-01, 1.377561583589000061e-03, -9.940858000584663623e-01, 2.230815574206371828e-04
1.036336625092681568e-01, 2.141343985532513650e-03, -9.946132306785643307e-01, 3.048672092084498330e-04
9.719268928771090943e-02, 3.039884754487415762e-03, -9.952609407837231803e-01, 4.003562600593642208e-04
8.879527750146884446e-02, 3.994169721827021437e-03, -9.960418893308005117e-01, 4.991002347348423920e-04
7.763574093852007585e-02, 4.875942676136513394e-03, -9.969698676048067698e-01, 5.833573955360233732e-04
6.229121917467587977e-02, 5.548500021064941071e-03, -9.980425933602476984e-01, 6.326053654029620710e-04
4.084739351619386810e-02, 5.926919573654049721e-03, -9.991478179265070869e-01, 6.326163980480195830e-04
1.150200805498973779e-02, 6.006401111061911158e-03, -9.999158099342143613e-01, 5.833840463784462733e-04
-2.700646774159195032e-02, 6.033660643986162725e-03, -9.996170494941326590e-01, 4.991024838201221694e-04
-7.630831261159141954e-02, 5.386546015340696464e-03, -9.970697200037700325e-01, 4.002511398125734249e-04
-1.406157120443130848e-01, 4.164985171335356881e-03, -9.900554905785803328e-01, 3.046625655105846811e-04
-2.328718256508683915e-01, 2.832344957001226623e-03, -9.725033113774349536e-01, 2.227884969222345573e-04
-3.967465910020798736e-01, 1.655084121464017255e-03, -9.179266872821484347e-01, 1.579281239935750067e-04
-8.054461220820218204e-01, 7.175033582183973054e-04, -5.926685664112478769e-01, 1.056924295285429456e-04
-8.054461451070802358e-01, -6.764892667628990500e-04, 5.926685833536448067e-01, 1.059095534461575877e-04
-4.283897672408239488e-01, -1.548436677248789424e-03, 9.035927233367969658e-01, 1.582634161028191513e-04
-2.634864968239487015e-01, -2.703141763803409894e-03, 9.646592968587656136e-01, 2.232466359982262756e-04
-1.666866174154748026e-01, -4.044760401719043122e-03, 9.860016285422046334e-01, 3.052794330628120535e-04
-9.512651506341404661e-02, -5.306186017302740032e-03, 9.954510487823294840e-01, 4.010582937372203461e-04
-3.595695970430529131e-02, -6.027942301901650923e-03, 9.993351594737512888e-01, 5.001142538340573596e-04
1.155766655928906587e-02, -5.975088997243220221e-03, 9.999153557452646890e-01, 5.845942192880749155e-04
4.391836506730398271e-02, -5.934274234498731863e-03, 9.990174981446144908e-01, 6.339326168028875481e-04
6.816251408680569501e-02, -5.570453756642368935e-03, 9.976586799694128205e-01, 6.339228557875665505e-04
8.616086190513852494e-02, -4.904443384832737375e-03, 9.962691665964817922e-01, 5.845730493522924504e-04
9.966176948731851615e-02, -4.022445488663420853e-03, 9.950132419394966954e-01, 5.001408186808498297e-04
1.099923695700972398e-01, -3.063928985037092743e-03, 9.939277091295573019e-01, 4.011910488219800567e-04
1.179420495729133350e-01, -2.159299480945278335e-03, 9.930181319433657450e-01, 3.055030190787647103e-04
1.240228205831712255e-01, -1.389483451386296997e-03, 9.922783930482074188e-01, 2.235468144305746067e-04
1.285595957123815136e-01, -7.818876202707804746e-04, 9.917014767570018208e-01, 1.588501869596156886e-04
1.318272760754938266e-01, -3.274038367833193757e-04, 9.912726477055862073e-01, 1.105404035108408249e-04
# DegenGeom Type,nXsecs,nPnts/Xsec
PLATE,6,17
# nx,ny,nz
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# x,y,z,zCamber,t,nCamberx,nCambery,nCamberz,u,wTop,wBot,xxCamber,xyCamber,xzCamber
2.560000000000000053e-01, 0.000000000000000000e+00, 2.000000000000000042e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 2.560000000000000053e-01, 0.000000000000000000e+00, 2.000000000000000042e-02
2.545510573195605142e-01, 0.000000000000000000e+00, 2.000000000000000042e-02, 1.242729666628089678e-04, 3.370295148884272247e-04, -5.467651663126797852e-03, 0.000000000000000000e+00, 9.999850522809281550e-01, 1.000000000000000000e+00, 3.958266880232111262e+00, 4.173311976788848798e-02, 2.545503778382676718e-01, 0.000000000000000000e+00, 2.012427110906541555e-02
2.524686084141957720e-01, 0.000000000000000000e+00, 2.000000000000000042e-02, 2.968345429679170987e-04, 8.100705884379609837e-04, -8.420244348878341487e-03, 0.000000000000000000e+00, 9.999645491141699871e-01, 1.000000000000000000e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 2.524661089948128101e-01, 0.000000000000000000e+00, 2.029682401992042445e-02
2.495374765274445128e-01, 0.000000000000000000e+00, 2.000000000000000042e-02, 5.276455609589272931e-04, 1.453827214464013372e-03, -1.257401271922878490e-02, 0.000000000000000000e+00, 9.999209439771410413e-01, 1.000000000000000000e+00, 3.827739635619072267e+00, 1.722603643809275942e-01, 2.495308419054497739e-01, 0.000000000000000000e+00, 2.052760384739939908e-02
2.455306955392325685e-01, 0.000000000000000000e+00, 2.000000000000000042e-02, 8.203246935383248480e-04, 2.293656490542640182e-03, -1.823830385801277626e-02, 0.000000000000000000e+00, 9.998336683030746297e-01, 1.000000000000000000e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 2.455157342082096017e-01, 0.000000000000000000e+00, 2.082018824754001962e-02
2.402669859247026363e-01, 0.000000000000000000e+00, 2.000000000000000042e-02, 1.164729987821079039e-03, 3.328253972224665992e-03, -2.569826561906572021e-02, 0.000000000000000000e+00, 9.996697450379159466e-01, 1.000000000000000000e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 2.402370543841011175e-01, 0.000000000000000000e+00, 2.116434532996311346e-02
2.337015789362567320e-01, 0.000000000000000000e+00, 2.000000000000000042e-02, 1.530443516964610480e-03, 4.506827264518045197e-03, -3.518961037046788171e-02, 0.000000000000000000e+00, 9.993806538661705874e-01, 1.000000000000000000e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 2.336477232252007485e-01, 0.000000000000000000e+00, 2.152949564268933497e-02
2.260221862218887434e-01, 0.000000000000000000e+00, 2.000000000000000042e-02, 1.867894581842712400e-03, 5.711574899851256520e-03, -4.683308895729100529e-02, 0.000000000000000000e+00, 9.989027288874120503e-01, 1.000000000000000000e+00, 3.216336609715709116e+00, 7.836633902842906618e-01, 2.259347069487744608e-01, 0.000000000000000000e+00, 2.186584499507669699e-02
2.176867123487941369e-01, 0.000000000000000000e+00, 2.000000000000000042e-02, 2.123458772141898973e-03, 6.759933362112916996e-03, -6.071692440642134647e-02, 0.000000000000000000e+00, 9.981550255800073490e-01, 1.000000000000000000e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 2.175577824630458568e-01, 0.000000000000000000e+00, 2.211954104502538918e-02
2.093432446817795056e-01, 0.000000000000000000e+00, 2.000000000000000042e-02, 2.262803390787180256e-03, 7.447361621435460814e-03, -7.701269212478184523e-02, 0.000000000000000000e+00, 9.970301125099950701e-01, 1.000000000000000000e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 2.091689801009058991e-01, 0.000000000000000000e+00, 2.225608311930454136e-02
2.016457503947869101e-01, 0.000000000000000000e+00, 2.000000000000000042e-02, 2.279506060374704088e-03, 7.619211999701260875e-03, -9.624855756399428031e-02, 0.000000000000000000e+00, 9.953573303928847649e-01, 1.000000000000000000e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 2.014263512245174637e-01, 0.000000000000000000e+00, 2.226892306686896819e-02
1.950470324209531148e-01, 0.000000000000000000e+00, 2.000000000000000042e-02, 2.004917444891407292e-03, 7.236086858576689859e-03, -1.177273049369785829e-01, 0.000000000000000000e+00, 9.930459615104809679e-01, 1.000000000000000000e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 1.948109988935449177e-01, 0.000000000000000000e+00, 2.199097517181132500e-02
1.897448205488185269e-01, 0.000000000000000000e+00, 2.000000000000000042e-02, 1.515032666337985797e-03, 6.412064743770578418e-03, -1.377781056316212116e-01, 0.000000000000000000e+00, 9.904631207715721697e-01, 1.000000000000000000e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 1.895360822180804927e-01, 0.000000000000000000e+00, 2.150058398277200286e-02
1.857176585912737599e-01, 0.000000000000000000e+00, 2.000000000000000042e-02, 9.863966316184442397e-04, 5.271508472540071578e-03, -1.548093482836837009e-01, 0.000000000000000000e+00, 9.879443636581873855e-01, 1.000000000000000000e+00, 2.172260364380927733e+00, 1.827739635619072267e+00, 1.855649551715836953e-01, 0.000000000000000000e+00, 2.097450499253886505e-02
1.828106135772567531e-01, 0.000000000000000000e+00, 2.000000000000000042e-02, 5.223953267490658893e-04, 3.899798693145697850e-03, -1.687865556913442644e-01, 0.000000000000000000e+00, 9.856526257347730802e-01, 1.000000000000000000e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 1.827224402693455318e-01, 0.000000000000000000e+00, 2.051490032548179340e-02
1.808546369698293410e-01, 0.000000000000000000e+00, 2.000000000000000042e-02, 1.707752065390870388e-04, 2.249923354205036856e-03, -1.809096907906406482e-01, 0.000000000000000000e+00, 9.834997121392741182e-01, 1.000000000000000000e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, 1.808237420800196671e-01, 0.000000000000000000e+00, 2.016795736647172127e-02
1.799999999999999933e-01, 0.000000000000000000e+00, 2.000000000000000042e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 1.799999999999999933e-01, 0.000000000000000000e+00, 2.000000000000000042e-02
2.560000000000000053e-01, -7.559999999999998666e-02, 2.000000000000000042e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.199999999999999956e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 2.560000000000000053e-01, -7.559999999999998666e-02, 2.000000000000000042e-02
2.545505403066659067e-01, -7.559999999999998666e-02, 2.000000000000000042e-02, 9.941783951609878289e-05, 3.368203588810942122e-04, -4.376837536950456062e-03, 0.000000000000000000e+00, 9.999904216007147184e-01, 1.199999999999999956e+00, 3.958266880232111262e+00, 4.173311976788848798e-02, 2.545501051709340157e-01, -7.559999999999998666e-02, 2.009941688725233599e-02
2.524671464758032058e-01, -7.559999999999998666e-02, 2.000000000000000042e-02, 2.374646105871696669e-04, 8.095483512393746028e-04, -6.740540978383890124e-03, 0.000000000000000000e+00, 9.999772822956123353e-01, 1.199999999999999956e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 2.524655458358646687e-01, -7.559999999999998666e-02, 2.023745921593634450e-02
2.495343129701761420e-01, -7.559999999999998666e-02, 2.000000000000000042e-02, 4.221044633814686358e-04, 1.452840151707817263e-03, -1.006604442460118029e-02, 0.000000000000000000e+00, 9.999493360914051276e-01, 1.199999999999999956e+00, 3.827739635619072267e+00, 1.722603643809275942e-01, 2.495300640478959053e-01, -7.559999999999998666e-02, 2.042208307791951866e-02
2.455245895579623305e-01, -7.559999999999998666e-02, 2.000000000000000042e-02, 6.562205536286056353e-04, 2.291991851227556491e-03, -1.460124005169025595e-02, 6.054902769563391651e-15, 9.998933962122925623e-01, 1.199999999999999956e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 2.455150079241319450e-01, -7.560000000000000053e-02, 2.065615059803201786e-02
2.402561170046337014e-01, -7.559999999999998666e-02, 2.000000000000000042e-02, 9.316734844831506962e-04, 3.325631097224677861e-03, -2.057482676230767624e-02, 0.000000000000000000e+00, 9.997883158467602005e-01, 1.199999999999999956e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 2.402369479840914257e-01, -7.559999999999998666e-02, 2.093147626397049224e-02
2.336836503702295620e-01, -7.559999999999998666e-02, 2.000000000000000042e-02, 1.224082507234865256e-03, 4.502915246995395186e-03, -2.817614576267484655e-02, 0.000000000000000000e+00, 9.996029735899951696e-01, 1.199999999999999956e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 2.336491604430801783e-01, -7.559999999999998666e-02, 2.122359651415146875e-02
2.259948617877197696e-01, -7.559999999999998666e-02, 2.000000000000000042e-02, 1.493726818733691645e-03, 5.705989062794205452e-03, -3.750314869899502856e-02, 0.000000000000000000e+00, 9.992965094693673223e-01, 1.199999999999999956e+00, 3.216336609715709116e+00, 7.836633902842906618e-01, 2.259388423287211345e-01, -7.559999999999998666e-02, 2.149267599606136114e-02
2.176482176239174504e-01, -7.559999999999998666e-02, 2.000000000000000042e-02, 1.697641221821925145e-03, 6.752351451385914076e-03, -4.862808056065930085e-02, 0.000000000000000000e+00, 9.988169550928668317e-01, 1.199999999999999956e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 2.175656645898196295e-01, -7.559999999999998666e-02, 2.169563283602031142e-02
2.092927056798785379e-01, -7.559999999999998666e-02, 2.000000000000000042e-02, 1.808310806255627838e-03, 7.437586130730598592e-03, -6.169113017179179981e-02, 0.000000000000000000e+00, 9.980952882656680680e-01, 1.199999999999999956e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 2.091811489425387527e-01, -7.559999999999998666e-02, 2.180486649544363317e-02
2.015830193850138286e-01, -7.559999999999998666e-02, 2.000000000000000042e-02, 1.820558644867110347e-03, 7.608478023245638169e-03, -7.710747537207984781e-02, 0.000000000000000000e+00, 9.970227867214189743e-01, 1.199999999999999956e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 2.014426407041413070e-01, -7.559999999999998666e-02, 2.181513845349517672e-02
1.949802382243140952e-01, -7.559999999999998666e-02, 2.000000000000000042e-02, 1.599907286537596840e-03, 7.228191567798208754e-03, -9.428471795853558823e-02, 0.000000000000000000e+00, 9.955452736864754959e-01, 1.199999999999999956e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 1.948293914170430852e-01, -7.559999999999998666e-02, 2.159278013744905800e-02
1.896858138616427658e-01, -7.559999999999998666e-02, 2.000000000000000042e-02, 1.207841911894856363e-03, 6.405442576833807189e-03, -1.103364363023537492e-01, 0.000000000000000000e+00, 9.938942955989317207e-01, 1.199999999999999956e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 1.895525448894676557e-01, -7.559999999999998666e-02, 2.120046718621760445e-02
1.856739424380967618e-01, -7.559999999999998666e-02, 2.000000000000000042e-02, 7.856662540843695067e-04, 5.265604444455610454e-03, -1.239863418856171490e-01, 0.000000000000000000e+00, 9.922839246031465166e-01, 1.199999999999999956e+00, 2.172260364380927733e+00, 1.827739635619072267e+00, 1.855765305533098597e-01, -7.559999999999998666e-02, 2.077960399403109074e-02
1.827845412069671605e-01, -7.559999999999998666e-02, 2.000000000000000042e-02, 4.157382373604303250e-04, 3.894464559772686362e-03, -1.352141901312582384e-01, 0.000000000000000000e+00, 9.908163920662333979e-01, 1.199999999999999956e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 1.827283274978958594e-01, -7.559999999999998666e-02, 2.041192026038543550e-02
1.808447732000648123e-01, -7.559999999999998666e-02, 2.000000000000000042e-02, 1.358014716578961260e-04, 2.245402000321213617e-03, -1.450191772355019504e-01, 0.000000000000000000e+00, 9.894288444521606163e-01, 1.199999999999999956e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, 1.808250793823776015e-01, -7.559999999999998666e-02, 2.013436589317737363e-02
1.799999999999999933e-01, -7.559999999999998666e-02, 2.000000000000000042e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.199999999999999956e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 1.799999999999999933e-01, -7.559999999999998666e-02, 2.000000000000000042e-02
2.560000000000000053e-01, -1.511999999999999733e-01, 2.000000000000000042e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.399999999999999911e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 2.560000000000000053e-01, -1.511999999999999733e-01, 2.000000000000000042e-02
2.545500774182187786e-01, -1.511999999999999733e-01, 2.000000000000000042e-02, 7.456306767144651462e-05, 3.366116041555718770e-04, -3.284663923415358233e-03, 0.000000000000000000e+00, 9.999946054769047743e-01, 1.399999999999999911e+00, 3.958266880232111262e+00, 4.173311976788848798e-02, 2.545498325036004150e-01, -1.511999999999999733e-01, 2.007456266543925644e-02
2.524658836065895584e-01, -1.511999999999999733e-01, 2.000000000000000042e-02, 1.780966907129343955e-04, 8.090284011802431532e-04, -5.058654764790693550e-03, 0.000000000000000000e+00, 9.999872049241282923e-01, 1.399999999999999911e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 2.524649826769164718e-01, -1.511999999999999733e-01, 2.017809441195226455e-02
2.495316777660149254e-01, -1.511999999999999733e-01, 2.000000000000000042e-02, 3.165713422892787099e-04, 1.451862240747518436e-03, -7.554618354162509139e-03, 0.000000000000000000e+00, 9.999714634635944455e-01, 1.399999999999999911e+00, 3.827739635619072267e+00, 1.722603643809275942e-01, 2.495292861903420922e-01, -1.511999999999999733e-01, 2.031656230843964517e-02
2.455196749037337756e-01, -1.511999999999999733e-01, 2.000000000000000042e-02, 4.921425011092993382e-04, 2.290357582974527836e-03, -1.095874399649389604e-02, 1.211844640415592138e-14, 9.999399511620782333e-01, 1.399999999999999911e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 2.455142816400543160e-01, -1.512000000000000011e-01, 2.049211294852401610e-02
2.402476313872556890e-01, -1.511999999999999733e-01, 2.000000000000000042e-02, 6.986905158358920880e-04, 3.323095702281429926e-03, -1.544289342624407396e-02, 0.000000000000000000e+00, 9.998807514111998085e-01, 1.399999999999999911e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 2.402368415840817062e-01, -1.511999999999999733e-01, 2.069860719797787102e-02
2.336700107892235589e-01, -1.511999999999999733e-01, 2.000000000000000042e-02, 9.179026969733954013e-04, 4.499225324611174671e-03, -2.114944027068890731e-02, 0.000000000000000000e+00, 9.997763255729936738e-01, 1.399999999999999911e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 2.336505976609596080e-01, -1.511999999999999733e-01, 2.091769738561360253e-02
2.259745070832508695e-01, -1.511999999999999733e-01, 2.000000000000000042e-02, 1.119950899770428936e-03, 5.700901757592936707e-03, -2.815246149590513655e-02, 0.000000000000000000e+00, 9.996036409055949479e-01, 1.399999999999999911e+00, 3.216336609715709116e+00, 7.836633902842906618e-01, 2.259429777086677804e-01, -1.511999999999999733e-01, 2.111950699704601836e-02
2.176200041406843866e-01, -1.511999999999999733e-01, 2.000000000000000042e-02, 1.272572913121371076e-03, 6.745761441080205638e-03, -3.650668941007245011e-02, 0.000000000000000000e+00, 9.993334086421390428e-01, 1.399999999999999911e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 2.175735467165934023e-01, -1.511999999999999733e-01, 2.127172462701523714e-02
2.092560838721422845e-01, -1.511999999999999733e-01, 2.000000000000000042e-02, 1.355104260429826129e-03, 7.429569463604355009e-03, -4.631827218278464220e-02, 0.000000000000000000e+00, 9.989267328798452361e-01, 1.399999999999999911e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 2.091933177841716340e-01, -1.511999999999999733e-01, 2.135364987158272498e-02
2.015378725092899781e-01, -1.511999999999999733e-01, 2.000000000000000042e-02, 1.363640777027621447e-03, 7.600560167054976751e-03, -5.789085135521197800e-02, 0.000000000000000000e+00, 9.983229183632762460e-01, 1.399999999999999911e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 2.014589301837651780e-01, -1.511999999999999733e-01, 2.136135384012138178e-02
1.949325148714997069e-01, -1.511999999999999733e-01, 2.000000000000000042e-02, 1.197586280473344903e-03, 7.224321380428550335e-03, -7.075142087044983263e-02, 0.000000000000000000e+00, 9.974939781496490188e-01, 1.399999999999999911e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 1.948477839405412526e-01, -1.511999999999999733e-01, 2.119458510308679794e-02
1.896437902349703553e-01, -1.511999999999999733e-01, 2.000000000000000042e-02, 9.034507582123945399e-04, 6.403727667108733389e-03, -8.277448818958321741e-02, 0.000000000000000000e+00, 9.965683037830134205e-01, 1.399999999999999911e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 1.895690075608548186e-01, -1.511999999999999733e-01, 2.090035038966320258e-02
